,score_dif,time_constraint,in_distrib,time_x_distrib,userid,gridnum,push,time_x_push,no_time
409,0,-0.5,0.5,-0.25,22,308,0.0,-0.0,0
410,-1,-0.5,-0.5,0.25,22,104,0.5,-0.25,-2
411,-1,-0.5,-0.5,0.25,22,107,0.5,-0.25,-2
412,-1,-0.5,0.5,-0.25,22,403,0.0,-0.0,0
413,0,-0.5,0.5,-0.25,22,402,0.0,-0.0,1
414,0,-0.5,0.5,-0.25,22,302,0.0,-0.0,0
415,-1,-0.5,-0.5,0.25,22,102,0.5,-0.25,-2
416,0,-0.5,-0.5,0.25,22,206,-0.5,0.25,-1
417,0,-0.5,0.5,-0.25,22,401,0.0,-0.0,1
418,-1,-0.5,0.5,-0.25,22,304,0.0,-0.0,-1
419,-1,-0.5,-0.5,0.25,22,103,0.5,-0.25,-2
420,-1,-0.5,-0.5,0.25,22,108,0.5,-0.25,-2
421,-1,-0.5,-0.5,0.25,22,207,-0.5,0.25,-2
422,0,-0.5,0.5,-0.25,22,305,0.0,-0.0,0
423,0,-0.5,0.5,-0.25,22,406,0.0,-0.0,1
424,0,-0.5,0.5,-0.25,22,301,0.0,-0.0,0
425,-1,-0.5,-0.5,0.25,24,208,-0.5,0.25,-2
426,-1,-0.5,-0.5,0.25,24,102,0.5,-0.25,-2
427,0,-0.5,-0.5,0.25,24,205,-0.5,0.25,-1
428,-1,-0.5,0.5,-0.25,24,404,0.0,-0.0,0
429,0,-0.5,0.5,-0.25,24,303,0.0,-0.0,0
430,0,-0.5,0.5,-0.25,24,302,0.0,-0.0,0
431,0,-0.5,0.5,-0.25,24,308,0.0,-0.0,0
432,0,-0.5,0.5,-0.25,24,407,0.0,-0.0,1
433,0,-0.5,0.5,-0.25,24,307,0.0,-0.0,0
434,-1,-0.5,-0.5,0.25,24,203,-0.5,0.25,-2
435,0,-0.5,-0.5,0.25,24,201,-0.5,0.25,-1
436,0,-0.5,0.5,-0.25,24,408,0.0,-0.0,1
437,0,-0.5,0.5,-0.25,24,405,0.0,-0.0,1
438,0,-0.5,-0.5,0.25,24,204,-0.5,0.25,-1
439,-1,-0.5,-0.5,0.25,24,106,0.5,-0.25,-2
440,0,-0.5,-0.5,0.25,24,202,-0.5,0.25,-1
441,0,-0.5,0.5,-0.25,24,403,0.0,-0.0,1
442,0,-0.5,0.5,-0.25,24,402,0.0,-0.0,1
443,0,-0.5,0.5,-0.25,24,304,0.0,-0.0,0
444,-1,-0.5,-0.5,0.25,24,103,0.5,-0.25,-2
445,0,-0.5,-0.5,0.25,24,206,-0.5,0.25,-1
446,-1,-0.5,-0.5,0.25,24,104,0.5,-0.25,-2
447,-1,-0.5,0.5,-0.25,24,305,0.0,-0.0,-1
448,0,-0.5,-0.5,0.25,24,207,-0.5,0.25,-1
449,-1,-0.5,-0.5,0.25,24,108,0.5,-0.25,-2
450,0,-0.5,0.5,-0.25,24,401,0.0,-0.0,1
451,-1,-0.5,-0.5,0.25,24,105,0.5,-0.25,-2
452,0,-0.5,0.5,-0.25,24,406,0.0,-0.0,1
453,-1,-0.5,-0.5,0.25,24,101,0.5,-0.25,-2
454,0,-0.5,0.5,-0.25,24,301,0.0,-0.0,0
455,0,-0.5,0.5,-0.25,28,407,0.0,-0.0,1
456,0,-0.5,0.5,-0.25,28,303,0.0,-0.0,0
457,-1,-0.5,-0.5,0.25,28,101,0.5,-0.25,-2
458,0,-0.5,0.5,-0.25,26,401,0.0,-0.0,1
459,0,-0.5,-0.5,0.25,28,104,0.5,-0.25,-1
460,-1,-0.5,-0.5,0.25,26,108,0.5,-0.25,-2
461,0,-0.5,-0.5,0.25,28,205,-0.5,0.25,-1
462,0,-0.5,-0.5,0.25,26,201,-0.5,0.25,-1
463,0,-0.5,-0.5,0.25,28,201,-0.5,0.25,-1
464,0,-0.5,0.5,-0.25,26,408,0.0,-0.0,1
465,0,-0.5,-0.5,0.25,26,203,-0.5,0.25,-1
466,0,-0.5,-0.5,0.25,28,203,-0.5,0.25,-1
467,0,-0.5,-0.5,0.25,28,207,-0.5,0.25,-1
468,0,-0.5,0.5,-0.25,26,301,0.0,-0.0,0
469,-1,-0.5,0.5,-0.25,28,305,0.0,-0.0,-1
470,-1,-0.5,-0.5,0.25,26,102,0.5,-0.25,-2
471,0,-0.5,0.5,-0.25,28,401,0.0,-0.0,1
472,0,-0.5,0.5,-0.25,26,303,0.0,-0.0,0
473,-1,-0.5,-0.5,0.25,28,106,0.5,-0.25,-2
474,-1,-0.5,-0.5,0.25,28,102,0.5,-0.25,-2
475,-1,-0.5,-0.5,0.25,26,105,0.5,-0.25,-2
476,0,-0.5,-0.5,0.25,26,206,-0.5,0.25,-1
477,0,-0.5,0.5,-0.25,26,406,0.0,-0.0,1
478,0,-0.5,0.5,-0.25,26,404,0.0,-0.0,1
479,0,-0.5,-0.5,0.25,28,108,0.5,-0.25,-1
480,0,-0.5,0.5,-0.25,28,302,0.0,-0.0,0
481,0,-0.5,0.5,-0.25,26,308,0.0,-0.0,0
482,0,-0.5,0.5,-0.25,26,402,0.0,-0.0,1
483,0,-0.5,0.5,-0.25,28,406,0.0,-0.0,1
484,0,-0.5,-0.5,0.25,28,202,-0.5,0.25,-1
485,0,-0.5,-0.5,0.25,26,207,-0.5,0.25,-1
486,0,-0.5,0.5,-0.25,28,304,0.0,-0.0,0
487,0,-0.5,0.5,-0.25,28,404,0.0,-0.0,1
488,0,-0.5,-0.5,0.25,26,104,0.5,-0.25,-1
489,0,-0.5,0.5,-0.25,26,407,0.0,-0.0,1
490,0,-0.5,-0.5,0.25,28,204,-0.5,0.25,-1
491,0,-0.5,0.5,-0.25,28,307,0.0,-0.0,0
492,0,-0.5,0.5,-0.25,28,301,0.0,-0.0,0
493,0,-0.5,0.5,-0.25,26,302,0.0,-0.0,0
494,0,-0.5,-0.5,0.25,28,105,0.5,-0.25,-1
495,0,-0.5,0.5,-0.25,26,305,0.0,-0.0,0
496,0,-0.5,-0.5,0.25,28,206,-0.5,0.25,-1
497,0,-0.5,-0.5,0.25,26,208,-0.5,0.25,-1
498,0,-0.5,0.5,-0.25,28,408,0.0,-0.0,1
499,0,-0.5,0.5,-0.25,26,403,0.0,-0.0,1
500,0,-0.5,0.5,-0.25,28,403,0.0,-0.0,1
501,0,-0.5,0.5,-0.25,27,404,0.0,-0.0,1
502,-1,-0.5,-0.5,0.25,28,107,0.5,-0.25,-2
503,0,-0.5,0.5,-0.25,28,306,0.0,-0.0,0
504,-1,-0.5,-0.5,0.25,26,107,0.5,-0.25,-2
505,0,-0.5,-0.5,0.25,27,206,-0.5,0.25,-1
506,0,-0.5,0.5,-0.25,28,405,0.0,-0.0,1
507,0,-0.5,0.5,-0.25,26,405,0.0,-0.0,1
508,0,-0.5,0.5,-0.25,27,401,0.0,-0.0,1
509,-1,-0.5,-0.5,0.25,28,208,-0.5,0.25,-2
510,0,-0.5,0.5,-0.25,26,307,0.0,-0.0,0
511,0,-0.5,0.5,-0.25,27,305,0.0,-0.0,0
512,0,-0.5,-0.5,0.25,28,103,0.5,-0.25,-1
513,0,-0.5,0.5,-0.25,26,306,0.0,-0.0,0
514,0,-0.5,0.5,-0.25,28,308,0.0,-0.0,0
515,0,-0.5,0.5,-0.25,26,304,0.0,-0.0,0
516,0,-0.5,0.5,-0.25,27,307,0.0,-0.0,0
517,0,-0.5,0.5,-0.25,28,402,0.0,-0.0,1
518,0,-0.5,-0.5,0.25,26,101,0.5,-0.25,-1
519,0,-0.5,-0.5,0.25,26,106,0.5,-0.25,-1
520,0,-0.5,0.5,-0.25,27,403,0.0,-0.0,1
521,0,-0.5,-0.5,0.25,26,204,-0.5,0.25,-1
522,0,-0.5,-0.5,0.25,26,205,-0.5,0.25,-1
523,0,-0.5,0.5,-0.25,27,303,0.0,-0.0,0
524,0,-0.5,-0.5,0.25,26,202,-0.5,0.25,-1
525,0,-0.5,-0.5,0.25,27,104,0.5,-0.25,-1
526,0,-0.5,-0.5,0.25,27,202,-0.5,0.25,-1
527,0,-0.5,-0.5,0.25,27,106,0.5,-0.25,-1
528,0,-0.5,-0.5,0.25,27,101,0.5,-0.25,-1
529,-1,-0.5,-0.5,0.25,25,107,0.5,-0.25,-2
530,0,-0.5,0.5,-0.25,27,406,0.0,-0.0,1
531,0,-0.5,0.5,-0.25,27,301,0.0,-0.0,0
532,-1,-0.5,-0.5,0.25,27,103,0.5,-0.25,-2
533,0,-0.5,-0.5,0.25,25,207,-0.5,0.25,-1
534,0,-0.5,-0.5,0.25,27,203,-0.5,0.25,-1
535,0,-0.5,0.5,-0.25,27,306,0.0,-0.0,0
536,0,-0.5,-0.5,0.25,27,107,0.5,-0.25,-1
537,0,-0.5,-0.5,0.25,27,205,-0.5,0.25,-1
538,0,-0.5,-0.5,0.25,25,105,0.5,-0.25,-1
539,0,-0.5,0.5,-0.25,27,308,0.0,-0.0,0
540,0,-0.5,-0.5,0.25,25,206,-0.5,0.25,-1
541,0,-0.5,-0.5,0.25,27,201,-0.5,0.25,-1
542,0,-0.5,-0.5,0.25,25,201,-0.5,0.25,-1
543,0,-0.5,0.5,-0.25,27,405,0.0,-0.0,1
544,0,-0.5,0.5,-0.25,25,301,0.0,-0.0,0
545,0,-0.5,0.5,-0.25,27,407,0.0,-0.0,1
546,0,-0.5,-0.5,0.25,25,203,-0.5,0.25,-1
547,0,-0.5,0.5,-0.25,27,402,0.0,-0.0,1
548,0,-0.5,-0.5,0.25,25,204,-0.5,0.25,-1
549,0,-0.5,0.5,-0.25,27,408,0.0,-0.0,1
550,-1,-0.5,-0.5,0.25,25,103,0.5,-0.25,-2
551,-1,-0.5,-0.5,0.25,25,101,0.5,-0.25,-2
552,-1,-0.5,-0.5,0.25,30,101,0.5,-0.25,-2
553,0,-0.5,-0.5,0.25,27,105,0.5,-0.25,-1
554,-1,-0.5,0.5,-0.25,34,401,0.0,-0.0,0
555,0,-0.5,-0.5,0.25,30,208,-0.5,0.25,-1
556,0,-0.5,0.5,-0.25,27,302,0.0,-0.0,0
557,0,-0.5,-0.5,0.25,34,205,-0.5,0.25,-1
558,0,-0.5,0.5,-0.25,25,406,0.0,-0.0,1
559,0,-0.5,-0.5,0.25,30,202,-0.5,0.25,-1
560,0,-0.5,-0.5,0.25,27,204,-0.5,0.25,-1
561,0,-0.5,0.5,-0.25,25,404,0.0,-0.0,1
562,0,-0.5,-0.5,0.25,30,205,-0.5,0.25,-1
563,0,-0.5,-0.5,0.25,34,106,0.5,-0.25,-1
564,0,-0.5,-0.5,0.25,34,104,0.5,-0.25,-1
565,0,-0.5,0.5,-0.25,27,304,0.0,-0.0,0
566,0,-0.5,0.5,-0.25,30,302,0.0,-0.0,0
567,0,-0.5,-0.5,0.25,30,204,-0.5,0.25,-1
568,0,-0.5,0.5,-0.25,25,403,0.0,-0.0,1
569,0,-0.5,0.5,-0.25,34,406,0.0,-0.0,1
570,0,-0.5,0.5,-0.25,34,404,0.0,-0.0,1
571,0,-0.5,0.5,-0.25,30,301,0.0,-0.0,0
572,0,-0.5,0.5,-0.25,25,402,0.0,-0.0,1
573,0,-0.5,0.5,-0.25,30,401,0.0,-0.0,1
574,0,-0.5,0.5,-0.25,30,402,0.0,-0.0,1
575,0,-0.5,0.5,-0.25,34,301,0.0,-0.0,0
576,0,-0.5,0.5,-0.25,25,401,0.0,-0.0,1
577,0,-0.5,0.5,-0.25,30,404,0.0,-0.0,1
578,0,-0.5,0.5,-0.25,25,304,0.0,-0.0,0
579,0,-0.5,-0.5,0.25,34,203,-0.5,0.25,-1
580,0,-0.5,0.5,-0.25,30,308,0.0,-0.0,0
581,0,-0.5,0.5,-0.25,25,407,0.0,-0.0,1
582,0,-0.5,-0.5,0.25,34,207,-0.5,0.25,-1
583,0,-0.5,0.5,-0.25,30,305,0.0,-0.0,0
584,0,-0.5,0.5,-0.25,34,405,0.0,-0.0,1
585,0,-0.5,0.5,-0.25,25,308,0.0,-0.0,0
586,0,-0.5,-0.5,0.25,34,202,-0.5,0.25,-1
587,0,-0.5,-0.5,0.25,30,207,-0.5,0.25,-1
588,0,-0.5,-0.5,0.25,25,208,-0.5,0.25,-1
589,0,-0.5,-0.5,0.25,34,208,-0.5,0.25,-1
590,0,-0.5,0.5,-0.25,30,406,0.0,-0.0,1
591,0,-0.5,0.5,-0.25,25,405,0.0,-0.0,1
592,0,-0.5,0.5,-0.25,30,408,0.0,-0.0,1
593,0,-0.5,-0.5,0.25,34,201,-0.5,0.25,-1
594,0,-0.5,-0.5,0.25,34,206,-0.5,0.25,-1
595,0,-0.5,0.5,-0.25,30,407,0.0,-0.0,1
596,0,-0.5,0.5,-0.25,25,302,0.0,-0.0,0
597,0,-0.5,0.5,-0.25,30,306,0.0,-0.0,0
598,0,-0.5,0.5,-0.25,34,308,0.0,-0.0,0
599,0,-0.5,0.5,-0.25,25,303,0.0,-0.0,0
600,0,-0.5,0.5,-0.25,30,403,0.0,-0.0,1
601,0,-0.5,-0.5,0.25,34,204,-0.5,0.25,-1
602,0,-0.5,0.5,-0.25,25,305,0.0,-0.0,0
603,0,-0.5,0.5,-0.25,30,303,0.0,-0.0,0
604,0,-0.5,0.5,-0.25,34,306,0.0,-0.0,0
605,-1,-0.5,-0.5,0.25,34,108,0.5,-0.25,-2
606,-1,-0.5,-0.5,0.25,30,103,0.5,-0.25,-2
607,0,-0.5,0.5,-0.25,34,407,0.0,-0.0,1
608,0,-0.5,0.5,-0.25,34,403,0.0,-0.0,1
609,0,-0.5,0.5,-0.25,34,402,0.0,-0.0,1
610,0,-0.5,0.5,-0.25,30,307,0.0,-0.0,0
611,0,-0.5,0.5,-0.25,34,307,0.0,-0.0,0
612,0,-0.5,0.5,-0.25,34,408,0.0,-0.0,1
613,-1,-0.5,-0.5,0.25,30,106,0.5,-0.25,-2
614,0,-0.5,0.5,-0.25,34,302,0.0,-0.0,0
615,-1,-0.5,-0.5,0.25,30,108,0.5,-0.25,-2
616,0,-0.5,0.5,-0.25,34,304,0.0,-0.0,0
617,-1,-0.5,-0.5,0.25,30,107,0.5,-0.25,-2
618,0,-0.5,-0.5,0.25,34,105,0.5,-0.25,-1
619,0,-0.5,-0.5,0.25,30,203,-0.5,0.25,-1
620,0,-0.5,0.5,-0.25,30,405,0.0,-0.0,1
621,0,-0.5,-0.5,0.25,34,101,0.5,-0.25,-1
622,-1,-0.5,-0.5,0.25,30,104,0.5,-0.25,-2
623,-1,-0.5,-0.5,0.25,34,103,0.5,-0.25,-2
624,-1,-0.5,0.5,-0.25,30,304,0.0,-0.0,-1
625,0,-0.5,-0.5,0.25,30,206,-0.5,0.25,-1
626,-1,-0.5,-0.5,0.25,34,107,0.5,-0.25,-2
627,0,-0.5,-0.5,0.25,30,201,-0.5,0.25,-1
628,-1,-0.5,-0.5,0.25,34,102,0.5,-0.25,-2
629,0,-0.5,0.5,-0.25,34,303,0.0,-0.0,0
630,-2,-0.5,-0.5,0.25,30,105,0.5,-0.25,-3
631,-1,-0.5,-0.5,0.25,30,102,0.5,-0.25,-2
632,0,-0.5,0.5,-0.25,34,305,0.0,-0.0,0
633,0,-0.5,0.5,-0.25,33,406,0.0,-0.0,1
634,0,-0.5,0.5,-0.25,33,306,0.0,-0.0,0
635,0,-0.5,0.5,-0.25,33,407,0.0,-0.0,1
636,0,-0.5,-0.5,0.25,33,207,-0.5,0.25,-1
637,0,-0.5,0.5,-0.25,33,403,0.0,-0.0,1
638,0,-0.5,-0.5,0.25,33,206,-0.5,0.25,-1
639,-1,-0.5,-0.5,0.25,33,104,0.5,-0.25,-2
640,-1,-0.5,-0.5,0.25,33,107,0.5,-0.25,-2
641,0,-0.5,0.5,-0.25,33,404,0.0,-0.0,1
642,0,-0.5,-0.5,0.25,33,205,-0.5,0.25,-1
643,0,-0.5,0.5,-0.25,33,301,0.0,-0.0,0
644,-1,-0.5,-0.5,0.25,31,203,-0.5,0.25,-2
645,-1,-0.5,-0.5,0.25,31,101,0.5,-0.25,-2
646,0,-0.5,-0.5,0.25,31,202,-0.5,0.25,-1
647,0,-0.5,-0.5,0.25,33,105,0.5,-0.25,-1
648,0,-0.5,-0.5,0.25,31,204,-0.5,0.25,-1
649,0,-0.5,0.5,-0.25,33,408,0.0,-0.0,1
650,0,-0.5,-0.5,0.25,31,104,0.5,-0.25,-1
651,0,-0.5,0.5,-0.25,33,401,0.0,-0.0,1
652,0,-0.5,-0.5,0.25,31,201,-0.5,0.25,-1
653,-1,-0.5,-0.5,0.25,31,207,-0.5,0.25,-2
654,0,-0.5,-0.5,0.25,31,102,0.5,-0.25,-1
655,0,-0.5,0.5,-0.25,33,305,0.0,-0.0,0
656,-1,-0.5,-0.5,0.25,35,102,0.5,-0.25,-2
657,0,-0.5,0.5,-0.25,31,405,0.0,-0.0,1
658,0,-0.5,-0.5,0.25,33,201,-0.5,0.25,-1
659,-1,-0.5,-0.5,0.25,31,106,0.5,-0.25,-2
660,0,-0.5,-0.5,0.25,35,206,-0.5,0.25,-1
661,0,-0.5,0.5,-0.25,33,402,0.0,-0.0,1
662,0,-0.5,0.5,-0.25,31,306,0.0,-0.0,0
663,0,-0.5,0.5,-0.25,31,303,0.0,-0.0,0
664,0,-0.5,-0.5,0.25,33,208,-0.5,0.25,-1
665,0,-0.5,0.5,-0.25,31,408,0.0,-0.0,1
666,0,-0.5,0.5,-0.25,33,302,0.0,-0.0,0
667,-1,-0.5,-0.5,0.25,35,106,0.5,-0.25,-2
668,0,-0.5,0.5,-0.25,31,402,0.0,-0.0,1
669,0,-0.5,0.5,-0.25,31,406,0.0,-0.0,1
670,-1,-0.5,-0.5,0.25,33,108,0.5,-0.25,-2
671,0,-0.5,0.5,-0.25,35,303,0.0,-0.0,0
672,-1,-0.5,-0.5,0.25,31,103,0.5,-0.25,-2
673,0,-0.5,0.5,-0.25,35,406,0.0,-0.0,1
674,-1,-0.5,0.5,-0.25,33,304,0.0,-0.0,-1
675,0,-0.5,0.5,-0.25,31,302,0.0,-0.0,0
676,0,-0.5,0.5,-0.25,35,407,0.0,-0.0,1
677,-1,-0.5,-0.5,0.25,33,202,-0.5,0.25,-2
678,0,-0.5,0.5,-0.25,31,308,0.0,-0.0,0
679,0,-0.5,0.5,-0.25,31,304,0.0,-0.0,0
680,0,-0.5,0.5,-0.25,35,408,0.0,-0.0,1
681,0,-0.5,0.5,-0.25,33,303,0.0,-0.0,0
682,0,-0.5,0.5,-0.25,31,401,0.0,-0.0,1
683,-1,-0.5,-0.5,0.25,33,101,0.5,-0.25,-2
684,0,-0.5,0.5,-0.25,31,407,0.0,-0.0,1
685,0,-0.5,0.5,-0.25,35,401,0.0,-0.0,1
686,0,-0.5,0.5,-0.25,31,403,0.0,-0.0,1
687,0,-0.5,0.5,-0.25,35,404,0.0,-0.0,1
688,-1,-0.5,0.5,-0.25,33,405,0.0,-0.0,0
689,-1,-0.5,-0.5,0.25,31,208,-0.5,0.25,-2
690,-1,-0.5,-0.5,0.25,31,105,0.5,-0.25,-2
691,0,-0.5,0.5,-0.25,35,405,0.0,-0.0,1
692,0,-0.5,0.5,-0.25,31,307,0.0,-0.0,0
693,0,-0.5,0.5,-0.25,31,404,0.0,-0.0,1
694,0,-0.5,-0.5,0.25,35,201,-0.5,0.25,-1
695,-1,-0.5,-0.5,0.25,31,107,0.5,-0.25,-2
696,0,-0.5,0.5,-0.25,35,301,0.0,-0.0,0
697,0,-0.5,0.5,-0.25,31,301,0.0,-0.0,0
698,-1,-0.5,-0.5,0.25,31,108,0.5,-0.25,-2
699,-1,-0.5,-0.5,0.25,35,205,-0.5,0.25,-2
700,0,-0.5,-0.5,0.25,31,206,-0.5,0.25,-1
701,0,-0.5,0.5,-0.25,35,306,0.0,-0.0,0
702,0,-0.5,0.5,-0.25,31,305,0.0,-0.0,0
703,0,-0.5,-0.5,0.25,31,205,-0.5,0.25,-1
704,0,-0.5,-0.5,0.25,35,104,0.5,-0.25,-1
705,-1,-0.5,-0.5,0.25,35,103,0.5,-0.25,-2
706,0,-0.5,0.5,-0.25,36,408,0.0,-0.0,1
707,-1,-0.5,-0.5,0.25,36,205,-0.5,0.25,-2
708,0,-0.5,0.5,-0.25,36,404,0.0,-0.0,1
709,0,-0.5,0.5,-0.25,36,405,0.0,-0.0,1
710,0,-0.5,-0.5,0.25,35,203,-0.5,0.25,-1
711,0,-0.5,0.5,-0.25,36,407,0.0,-0.0,1
712,-1,-0.5,0.5,-0.25,35,308,0.0,-0.0,-1
713,-1,-0.5,0.5,-0.25,36,308,0.0,-0.0,-1
714,0,-0.5,0.5,-0.25,35,403,0.0,-0.0,1
715,0,-0.5,0.5,-0.25,36,301,0.0,-0.0,0
716,0,-0.5,0.5,-0.25,35,307,0.0,-0.0,0
717,0,-0.5,0.5,-0.25,35,402,0.0,-0.0,1
718,0,-0.5,-0.5,0.25,36,201,-0.5,0.25,-1
719,0,-0.5,-0.5,0.25,35,207,-0.5,0.25,-1
720,0,-0.5,-0.5,0.25,35,208,-0.5,0.25,-1
721,-1,-0.5,-0.5,0.25,36,202,-0.5,0.25,-2
722,0,-0.5,-0.5,0.25,35,101,0.5,-0.25,-1
723,0,-0.5,0.5,-0.25,35,304,0.0,-0.0,0
724,0,-0.5,0.5,-0.25,35,305,0.0,-0.0,0
725,0,-0.5,0.5,-0.25,36,402,0.0,-0.0,1
726,-1,-0.5,-0.5,0.25,35,105,0.5,-0.25,-2
727,-1,-0.5,0.5,-0.25,36,403,0.0,-0.0,0
728,-1,-0.5,-0.5,0.25,36,207,-0.5,0.25,-2
729,0,-0.5,-0.5,0.25,36,105,0.5,-0.25,-1
730,0,-0.5,-0.5,0.25,35,202,-0.5,0.25,-1
731,0,-0.5,0.5,-0.25,36,406,0.0,-0.0,1
732,0,-0.5,0.5,-0.25,36,304,0.0,-0.0,0
733,0,-0.5,0.5,-0.25,36,303,0.0,-0.0,0
734,-1,-0.5,-0.5,0.25,36,103,0.5,-0.25,-2
735,0,-0.5,-0.5,0.25,42,208,-0.5,0.25,-1
736,0,-0.5,-0.5,0.25,36,208,-0.5,0.25,-1
737,-1,-0.5,-0.5,0.25,42,205,-0.5,0.25,-2
738,-1,-0.5,-0.5,0.25,36,107,0.5,-0.25,-2
739,0,-0.5,0.5,-0.25,42,402,0.0,-0.0,1
740,0,-0.5,-0.5,0.25,36,203,-0.5,0.25,-1
741,-1,-0.5,-0.5,0.25,42,101,0.5,-0.25,-2
742,0,-0.5,-0.5,0.25,42,204,-0.5,0.25,-1
743,0,-0.5,0.5,-0.25,36,401,0.0,-0.0,1
744,0,-0.5,-0.5,0.25,36,206,-0.5,0.25,-1
745,-1,-0.5,-0.5,0.25,42,103,0.5,-0.25,-2
746,0,-0.5,0.5,-0.25,36,307,0.0,-0.0,0
747,0,-0.5,-0.5,0.25,36,204,-0.5,0.25,-1
748,-1,-0.5,-0.5,0.25,36,101,0.5,-0.25,-2
749,0,-0.5,0.5,-0.25,42,405,0.0,-0.0,1
750,-1,-0.5,-0.5,0.25,36,108,0.5,-0.25,-2
751,0,-0.5,0.5,-0.25,42,304,0.0,-0.0,0
752,0,-0.5,-0.5,0.25,42,207,-0.5,0.25,-1
753,0,-0.5,0.5,-0.25,36,306,0.0,-0.0,0
754,0,-0.5,-0.5,0.25,42,206,-0.5,0.25,-1
755,0,-0.5,0.5,-0.25,36,302,0.0,-0.0,0
756,0,-0.5,0.5,-0.25,42,403,0.0,-0.0,1
757,0,-0.5,0.5,-0.25,42,301,0.0,-0.0,0
758,0,-0.5,0.5,-0.25,42,302,0.0,-0.0,0
759,0,-0.5,0.5,-0.25,42,308,0.0,-0.0,0
760,0,-0.5,-0.5,0.25,42,203,-0.5,0.25,-1
761,0,-0.5,-0.5,0.25,42,201,-0.5,0.25,-1
762,-1,-0.5,-0.5,0.25,42,104,0.5,-0.25,-2
763,-1,-0.5,-0.5,0.25,42,108,0.5,-0.25,-2
764,0,-0.5,0.5,-0.25,42,307,0.0,-0.0,0
765,0,-0.5,-0.5,0.25,42,107,0.5,-0.25,-1
766,0,-0.5,0.5,-0.25,42,303,0.0,-0.0,0
767,-1,-0.5,-0.5,0.25,42,105,0.5,-0.25,-2
768,0,-0.5,0.5,-0.25,42,407,0.0,-0.0,1
769,0,-0.5,-0.5,0.25,42,106,0.5,-0.25,-1
770,0,-0.5,0.5,-0.25,42,305,0.0,-0.0,0
771,0,-0.5,0.5,-0.25,42,406,0.0,-0.0,1
772,0,-0.5,-0.5,0.25,42,202,-0.5,0.25,-1
773,0,-0.5,0.5,-0.25,42,401,0.0,-0.0,1
774,0,-0.5,0.5,-0.25,42,404,0.0,-0.0,1
775,0,-0.5,0.5,-0.25,42,408,0.0,-0.0,1
776,0,-0.5,0.5,-0.25,42,306,0.0,-0.0,0
777,-1,-0.5,0.5,-0.25,32,402,0.0,-0.0,0
778,0,-0.5,0.5,-0.25,32,405,0.0,-0.0,1
779,0,-0.5,0.5,-0.25,32,302,0.0,-0.0,0
780,-1,-0.5,-0.5,0.25,32,106,0.5,-0.25,-2
781,0,-0.5,-0.5,0.25,32,104,0.5,-0.25,-1
782,0,-0.5,-0.5,0.25,32,105,0.5,-0.25,-1
783,0,-0.5,0.5,-0.25,32,303,0.0,-0.0,0
784,0,-0.5,-0.5,0.25,32,107,0.5,-0.25,-1
785,0,-0.5,-0.5,0.25,32,103,0.5,-0.25,-1
786,-1,-0.5,-0.5,0.25,32,201,-0.5,0.25,-2
787,-1,-0.5,-0.5,0.25,32,208,-0.5,0.25,-2
788,-1,-0.5,-0.5,0.25,32,102,0.5,-0.25,-2
789,0,-0.5,0.5,-0.25,32,408,0.0,-0.0,1
790,0,-0.5,0.5,-0.25,32,305,0.0,-0.0,0
791,-1,-0.5,-0.5,0.25,47,204,-0.5,0.25,-2
792,0,-0.5,0.5,-0.25,32,307,0.0,-0.0,0
793,-1,-0.5,0.5,-0.25,47,303,0.0,-0.0,-1
794,0,-0.5,0.5,-0.25,32,306,0.0,-0.0,0
795,0,-0.5,-0.5,0.25,47,208,-0.5,0.25,-1
796,0,-0.5,0.5,-0.25,32,403,0.0,-0.0,1
797,0,-0.5,-0.5,0.25,47,207,-0.5,0.25,-1
798,0,-0.5,0.5,-0.25,47,401,0.0,-0.0,1
799,0,-0.5,0.5,-0.25,32,407,0.0,-0.0,1
800,0,-0.5,-0.5,0.25,32,207,-0.5,0.25,-1
801,0,-0.5,-0.5,0.25,47,205,-0.5,0.25,-1
802,0,-0.5,-0.5,0.25,47,201,-0.5,0.25,-1
803,-1,-0.5,-0.5,0.25,51,202,-0.5,0.25,-2
804,0,-0.5,0.5,-0.25,32,301,0.0,-0.0,0
805,-1,-0.5,0.5,-0.25,51,301,0.0,-0.0,-1
806,0,-0.5,-0.5,0.25,32,206,-0.5,0.25,-1
807,0,-0.5,0.5,-0.25,47,407,0.0,-0.0,1
808,0,-0.5,0.5,-0.25,51,308,0.0,-0.0,0
809,0,-0.5,-0.5,0.25,32,108,0.5,-0.25,-1
810,0,-0.5,0.5,-0.25,47,301,0.0,-0.0,0
811,-1,-0.5,-0.5,0.25,51,106,0.5,-0.25,-2
812,0,-0.5,-0.5,0.25,32,204,-0.5,0.25,-1
813,0,-0.5,-0.5,0.25,51,204,-0.5,0.25,-1
814,0,-0.5,-0.5,0.25,32,203,-0.5,0.25,-1
815,0,-0.5,-0.5,0.25,51,207,-0.5,0.25,-1
816,-1,-0.5,-0.5,0.25,47,108,0.5,-0.25,-2
817,0,-0.5,0.5,-0.25,51,403,0.0,-0.0,1
818,0,-0.5,0.5,-0.25,32,406,0.0,-0.0,1
819,0,-0.5,0.5,-0.25,51,304,0.0,-0.0,0
820,-1,-0.5,0.5,-0.25,32,308,0.0,-0.0,-1
821,0,-0.5,0.5,-0.25,51,408,0.0,-0.0,1
